id,title,org,gov_est_price,bid_won_price,percentage
2024_HPSEB_89065_1,"Tender for cleaning jungle, cutting/ looping of trees underneath the existing 33KV/11KV H.T line and uprooting of rank vegetation around the lines in (E) Section , HPSEBL,Chharol,Panjgain, Ghagus, Jabli section under ESD No.1 HBSEBL.",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,157414.0,156115.0,-0.825
2024_HPSEB_89054_1,"Tender for cleaning jungle, cutting/ looping of trees underneath the existing 33KV/11KVH.T line and uprooting of rank vegetation around the lines in (E) Section , HPSEBL, Namhol, Deoth, Jukhala, Chhakoh, under ESD Namhol HBSEBL.",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,216057.0,216057.0,0.0
2024_HPSEB_89048_1,"Tender for cleaning jungle, cutting/ looping of trees underneath the existing H.T line and uprooting of rank vegetation around the lines in (E) Section HPSEBL, Diara , Roura, Changer, Rishikesh under ESD No.II. HPSEBL.",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,55288.0,54647.0,-1.159
2024_HPSEB_89023_1,Tender for providing SOP to BSNL 4G BTS site at Jalora ati Shilihar under ESD HPSEBL Katrain on Turnkey Basis,HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Manali,92241.0,85784.0,-7.0
2024_HPSEB_89007_1,Tender for Providing SOP to Hindustan Petroleum Corporation Ltd. for Charging Station of Electric Vehicle at Bahang under ESD NoII HPSEBL Manali on Turnkey Basis,HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Manali,988345.0,919161.0,-7.0
2024_HPSEB_89003_1,"Tender for Supply of equipment, material, design, erection, testing commissioning for SOP to BSNL by Prov.Single phaseLT Line at 9 locations Leu, Purthi, Rei, Saichu, Shour, Thandal, Kumar, Mindhal and Kulal fromexisting11/.4KVS/St ESD Sach ED Killar",HPSEBL||CE (OP) North||SE (OP) Dalhousie,1377571.0,1505341.0,9.275
2024_HPSEB_89001_1,"Tender for Supply of equipment, material, design, erection, testing commissioning for SOP to BSNL by Prov.Single phase LT Line at 7 locations Bhatwas, Pregran, Luj, Tundru, Sural, Chaloli and Charwas from existing 11/.4KV S/Stns. ESD Killar ED Killar",HPSEBL||CE (OP) North||SE (OP) Dalhousie,1079408.0,1138398.0,5.465
2024_HPSEB_88890_1,"Tender for Prov. S.O.P. to Hindustan petroleum Corprotation Limited by Providing 100 KVA, 11/0.4KV S/Stn with HT and LT Line For EV Charging at Chhat in E Section Rishikesh under ESD No-II Bilaspur",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,279426.0,253439.0,-9.3
2024_HPSEB_88740_1,PED-01-2024-25,HPSEBL||CE(OP) South||SE(OP) Solan,814433.0,700005.0,-14.05
2024_HPSEB_88517_1,Tender for Restoration of 11 KV HT line from Dharwas to Sansari Nalla feeder damage due to heavy snow fall/Natural clamity from Mangalwas to 25 KVA S/Stn. Sansari Nalla under ED Killar.,HPSEBL||CE (OP) North||SE (OP) Dalhousie,613585.0,705622.0,15.0
2024_HPSEB_88313_1,Tender for providing Supply of power to EV Charging Upasak filling station at Keylong under Electrical Sub Division HPSEBL Keylong on Turnkey Basis,HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu,960964.0,1004208.0,4.5
2024_HPSEB_88178_1,"Providing LT Extension to newly constructed houses from 250KVA, 11/0.4KV DTR, Premgarh in (E) Section Seobag under ESD No. II, HPSEBL, Kullu",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,75903.0,78180.0,3.0
2024_HPSEB_88174_1,"Replacement of lengthy services with overhead LTconductor from existing 250KVA, 11/0.4KV DTR veternary Hospital and 63KVA, 11/0.4KV DTR Mohal-IV in (E) Section Mohal-IV under ESD, HPSEBL, Bhuntar",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,66229.0,66156.0,-0.11
2024_HPSEB_88152_1,BED-60/2023-24,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,199800.0,191808.0,-4.0
2024_HPSEB_88144_1,BED-57/2023-24,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,79569.0,76385.0,-4.002
2024_HPSEB_88139_1,BED-56/2023-24,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,105957.0,101718.0,-4.001
2024_HPSEB_88132_1,BED-53/2023-24,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,104860.0,99616.0,-5.001
2024_HPSEB_88131_1,BED-52/2023-24,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,97425.0,97425.0,0.0
